,year,county_name,state_name,AREA.PLANTED,PRODUCTION,AREA.HARVESTED,YIELD,week,stage,percentage,overlapping,percentage_overlap,condition_class,condition_score,weekly_dayl,weekly_prcp,weekly_srad,weekly_swe,weekly_tmax,weekly_tmin,weekly_vp,Longitude,Latitude
1042,2015,adams_illinois,ILLINOIS,120000.0,6234000.0,119700.0,6.30631578947369,43,PCT HARVESTED,93,NONE,0,NONE,0.0,38231.4628541565,1.37060181298287,255.590477404773,0.0,22.7412090137466,9.85374516134489,1254.85661799069,-91.2119625,39.9786775349858
1043,2015,adams_illinois,ILLINOIS,120000.0,6234000.0,119700.0,6.30631578947369,44,PCT HARVESTED,96,NONE,0,NONE,0.0,37223.4888584293,4.87321097922658,217.650398855997,0.0,14.6298853251432,3.62603136586896,802.660090811818,-91.2119625,39.9786775349858
1044,2015,adams_illinois,ILLINOIS,120000.0,6234000.0,119700.0,6.30631578947369,45,PCT HARVESTED,100,NONE,0,NONE,0.0,36280.5278292315,0.773340357754985,228.01640088456,0.0,17.4786915045105,6.00969125276335,966.129702656341,-91.2119625,39.9786775349858
1045,2015,adams_illinois,ILLINOIS,120000.0,6234000.0,119700.0,6.30631578947369,46,PCT HARVESTED,100,NONE,0,NONE,0.0,35419.9096070203,1.17945503518533,240.567261018872,0.0,16.5089855351596,1.56792452779033,695.004857031465,-91.2119625,39.9786775349858
1046,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,16,PCT PLANTED,2,NONE,0,NONE,0.0,48094.7972530859,4.05157951401951,351.883159002011,0.0,22.6006959122964,10.6872139193211,1017.71431911088,-91.2119625,39.9786775349858
1047,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,17,PCT PLANTED,9,NONE,0,NONE,0.0,49106.7803510169,7.10997157648363,254.602124440708,0.0,18.7649453598972,10.9571604972434,1239.53047320388,-91.2119625,39.9786775349858
1048,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,18,PCT PLANTED,19,PCT EMERGED,1,NONE,0.0,50054.9184672491,3.56686596316732,384.206314209553,0.0,20.8266821813361,8.86426758283612,1045.77205895197,-91.2119625,39.9786775349858
1049,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,19,PCT PLANTED,29,PCT EMERGED,10,NONE,0.0,50921.9990014702,3.40748297068104,363.964218585335,0.0,21.0197446771709,10.5641426107691,1294.05747249185,-91.2119625,39.9786775349858
1050,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,20,PCT PLANTED,51,PCT EMERGED,20,NONE,0.0,51689.3755143883,1.14192354878544,444.46446744007,0.0,20.2568135235596,8.15511638909629,1027.13467115735,-91.2119625,39.9786775349858
1051,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,21,PCT PLANTED,72,PCT EMERGED,45,FAIR,3.71,52337.8357740137,6.22878706497878,392.582763033257,0.0,28.3422259260877,16.1323156007684,1800.16653628883,-91.2119625,39.9786775349858
1052,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,22,PCT PLANTED,81,PCT EMERGED,66,GOOD,3.75,52848.8747677882,0.875673609792354,405.766067589384,0.0,28.1795667700194,16.7752702740588,1907.74828850901,-91.2119625,39.9786775349858
1053,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,23,PCT PLANTED,90,PCT EMERGED,78,GOOD,3.83,53206.2840376899,0.0384175447586908,455.56393775108,0.0,31.1031678590258,16.9677319336218,1923.95721218088,-91.2119625,39.9786775349858
1054,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,24,PCT PLANTED,96,PCT EMERGED,88,GOOD,3.83,53397.802410944,0.131533447757301,418.478541492779,0.0,32.9273001541141,19.7466439563776,2250.09564369611,-91.2119625,39.9786775349858
1055,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,25,PCT EMERGED,94,PCT BLOOMING,7,GOOD,3.76,53416.5244182262,1.73402793376312,385.21323249142,0.0,32.581136967183,20.0729149616282,2320.83596001765,-91.2119625,39.9786775349858
1056,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,26,PCT EMERGED,97,PCT BLOOMING,18,GOOD,3.77,53261.76454645,5.02649840511723,305.641162495986,0.0,25.7028282265545,16.2560945772126,1844.65878971458,-91.2119625,39.9786775349858
1057,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,27,PCT BLOOMING,39,PCT SETTING PODS,7,GOOD,3.81,52939.1362705985,5.34543347165912,352.615083050886,0.0,29.1661200768514,18.0639573675136,2078.61831856924,-91.2119625,39.9786775349858
1058,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,28,PCT BLOOMING,60,PCT SETTING PODS,15,GOOD,3.85,52459.8565808013,4.16948591024998,351.257625752014,0.0,30.4167610901298,19.3755991218079,2251.52423865934,-91.2119625,39.9786775349858
1059,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,29,PCT BLOOMING,76,PCT SETTING PODS,33,EXCELLENT,3.88,51839.4225482801,8.38037294616078,350.904000934506,0.0,32.825875033505,21.7588664497239,2608.174795355,-91.2119625,39.9786775349858
1060,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,30,PCT BLOOMING,85,PCT SETTING PODS,51,EXCELLENT,3.9,51095.9822144542,1.99177505492405,357.273053700139,0.0,29.2450899266694,19.6536373476806,2296.50177412643,-91.2119625,39.9786775349858
1061,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,31,PCT BLOOMING,91,PCT SETTING PODS,68,EXCELLENT,3.93,50248.7208850848,7.60785690095897,334.358977182693,0.0,29.1347865776056,19.7932805652801,2317.15461450907,-91.2119625,39.9786775349858
1062,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,32,PCT BLOOMING,95,PCT SETTING PODS,81,EXCELLENT,3.96,49316.4926308656,0.973636363645711,354.949747685211,0.0,30.4549178982739,20.7214173014799,2457.16463388837,-91.2119625,39.9786775349858
1063,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,33,PCT SETTING PODS,89,PCT COLORING,2,EXCELLENT,3.95,48316.8699843788,2.39696692025594,344.592681691834,0.0,28.3697412465139,18.9211296154921,2200.11757477487,-91.2119625,39.9786775349858
1064,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,34,PCT SETTING PODS,94,PCT COLORING,7,EXCELLENT,3.92,47265.6001615719,9.93836755872912,343.635873055639,0.0,28.8967468676746,18.0667620631066,2102.03151504303,-91.2119625,39.9786775349858
1065,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,35,PCT SETTING PODS,97,PCT COLORING,19,EXCELLENT,3.92,46176.4647524351,2.46588630223502,359.197139431337,0.0,27.5435530407585,16.9663361937531,1971.023731402,-91.2119625,39.9786775349858
1066,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,36,PCT COLORING,50,PCT DROPPING LEAVES,14,EXCELLENT,3.92,45061.4150736645,6.71556971430107,297.609990244769,0.0,28.4891796069062,18.6338755268059,2192.09688182589,-91.2119625,39.9786775349858
1067,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,37,PCT COLORING,70,PCT DROPPING LEAVES,31,EXCELLENT,3.94,43930.9477749403,1.66983288348559,352.262066026728,0.0,27.973459449325,16.0348801778538,1835.99779796044,-91.2119625,39.9786775349858
1068,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,38,PCT COLORING,88,PCT DROPPING LEAVES,62,EXCELLENT,3.96,42794.5915337463,0.024480274439413,369.069545292124,0.0,31.5871933243258,17.6723180649357,2031.24740532536,-91.2119625,39.9786775349858
1069,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,39,PCT COLORING,94,PCT DROPPING LEAVES,80,EXCELLENT,3.97,41661.4894560923,0.0941925997989372,276.957796726727,0.0,21.3143092365073,12.0505924987139,1412.68622857234,-91.2119625,39.9786775349858
1070,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,40,PCT COLORING,98,PCT DROPPING LEAVES,90,EXCELLENT,4.01,40541.0011151142,3.99092869472112,276.18471652206,0.0,23.1720166695933,12.121249690286,1453.91026795585,-91.2119625,39.9786775349858
1071,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,41,PCT DROPPING LEAVES,97,PCT HARVESTED,58,EXCELLENT,4.01,39443.2865271226,0.937003675926202,314.314537556468,0.0,22.9175118773745,8.54878510249885,1161.83086172308,-91.2119625,39.9786775349858
1072,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,42,PCT HARVESTED,76,NONE,0,NONE,0.0,38379.8394604953,0.0027503062801833,261.110070558495,0.0,21.6482759091995,9.89861406708605,1329.28422223114,-91.2119625,39.9786775349858
1073,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,43,PCT HARVESTED,89,NONE,0,NONE,0.0,37363.8871674758,0.399658416930556,235.536774429811,0.0,19.910142117486,8.84974859170369,1149.4418928861,-91.2119625,39.9786775349858
1074,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,44,PCT HARVESTED,95,NONE,0,NONE,0.0,36410.6173617067,2.5038064192043,234.820606756456,0.0,21.8821009480056,9.66086302436879,1237.45881737408,-91.2119625,39.9786775349858
1075,2016,adams_illinois,ILLINOIS,127500.0,7213000.0,127000.0,9.87736842105263,45,PCT HARVESTED,100,NONE,0,NONE,0.0,35537.1147528179,0.961975007237128,235.252801193615,0.0,16.4363494213584,3.02088752984179,771.673914758729,-91.2119625,39.9786775349858
1076,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,15,PCT PLANTED,0,NONE,0,NONE,0.0,46724.298099807,2.14468414585282,402.791210387122,0.0,23.747539813026,10.48569664309,1288.81075106534,-91.2119625,39.9786775349858
1077,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,16,PCT PLANTED,4,NONE,0,NONE,0.0,47796.1262548625,0.0382151432837437,428.943294380261,0.0,21.9302009436699,9.29049154360836,1149.85191317172,-91.2119625,39.9786775349858
1078,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,17,PCT PLANTED,13,NONE,0,NONE,0.0,48823.4496441206,17.2968894929336,308.605654085772,0.0,18.0478823790565,7.25106199352626,1012.06162960068,-91.2119625,39.9786775349858
1079,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,18,PCT PLANTED,14,PCT EMERGED,1,NONE,0.0,49791.5081184146,1.18892820350848,373.434260263702,0.0,17.4816794962136,6.90407155428818,996.347071389327,-91.2119625,39.9786775349858
1080,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,19,PCT PLANTED,23,PCT EMERGED,6,NONE,0.0,50683.6006168065,2.95667728576202,423.026189136388,0.0,25.8427130676023,12.3970659155964,1453.32752381343,-91.2119625,39.9786775349858
1081,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,20,PCT PLANTED,48,PCT EMERGED,18,NONE,0.0,51481.4198369732,10.7824719470291,342.35826068365,0.0,24.9948390096988,14.6823092301024,1708.24016373514,-91.2119625,39.9786775349858
1082,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,21,PCT PLANTED,62,PCT EMERGED,38,NONE,0.0,52165.8033780783,4.38226905211028,398.619716328156,0.0,23.0510703281514,11.0371972548614,1332.20962381884,-91.2119625,39.9786775349858
1083,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,22,PCT PLANTED,85,PCT EMERGED,62,NONE,0.0,52717.8914142903,0.0001313403595665,472.148761587557,0.0,28.2778323844904,14.0011002299658,1616.72105075469,-91.2119625,39.9786775349858
1084,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,23,PCT PLANTED,93,PCT EMERGED,78,FAIR,3.62,53120.6488276464,0.0,453.316951292001,0.0,29.4932928022232,15.628613573545,1798.67796057449,-91.2119625,39.9786775349858
1085,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,24,PCT PLANTED,97,PCT EMERGED,92,FAIR,3.67,53360.5246224884,10.5432536159672,323.12916786364,0.0,31.5018755239998,20.2670223107089,2387.49192100325,-91.2119625,39.9786775349858
1086,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,25,PCT EMERGED,97,PCT BLOOMING,7,FAIR,3.71,53428.9681619088,0.568762558162636,377.140641908428,0.0,28.2609071207642,16.7907032537332,1937.81304823659,-91.2119625,39.9786775349858
1087,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,26,PCT EMERGED,100,PCT BLOOMING,15,FAIR,3.71,53323.470561941,3.58287037399129,380.109569803998,0.0,27.7676451793578,15.4528899801563,1786.28736896809,-91.2119625,39.9786775349858
1088,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,27,PCT BLOOMING,31,PCT SETTING PODS,5,FAIR,3.64,53047.8844037154,1.57562607168372,394.258213067703,0.0,31.2732874214342,19.042198474756,2206.60972105632,-91.2119625,39.9786775349858
1089,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,28,PCT BLOOMING,56,PCT SETTING PODS,17,FAIR,3.66,52611.9392497243,1.84798480849982,360.68212798646,0.0,31.7941538875461,20.5665714317197,2443.06793911333,-91.2119625,39.9786775349858
1090,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,29,PCT BLOOMING,77,PCT SETTING PODS,33,POOR,3.54,52030.0673527092,0.288118598418923,409.262974876249,0.0,34.4304332295693,21.4852492010205,2576.41190386854,-91.2119625,39.9786775349858
1091,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,30,PCT BLOOMING,88,PCT SETTING PODS,50,FAIR,3.65,51319.8306858383,3.455203136338,370.303096307046,0.0,29.3453452561072,17.9163582504336,2069.5857295288,-91.2119625,39.9786775349858
1092,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,31,PCT BLOOMING,94,PCT SETTING PODS,70,POOR,3.59,50500.2724326528,2.02422984561129,382.670279877375,0.0,27.7404155826545,15.5810497448918,1787.93798779668,-91.2119625,39.9786775349858
1093,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,32,PCT BLOOMING,97,PCT SETTING PODS,83,POOR,3.6,49590.4581161174,4.60234550305717,399.207362253179,0.0,27.3943489229875,14.9059269814186,1704.16791627263,-91.2119625,39.9786775349858
1094,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,33,PCT BLOOMING,100,PCT SETTING PODS,92,POOR,3.53,48608.3982684621,0.599637343570375,382.367443772877,0.0,29.8145890669389,17.7174501343353,2034.75600002058,-91.2119625,39.9786775349858
1095,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,34,PCT SETTING PODS,96,PCT COLORING,8,POOR,3.46,47570.3931117526,7.85871011808321,356.4625239093,0.0,26.3862313129189,15.1837510409702,1745.14524343949,-91.2119625,39.9786775349858
1096,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,35,PCT SETTING PODS,100,PCT COLORING,19,POOR,3.49,46490.7821857388,0.302787061991922,405.000106389766,0.0,26.4072232295707,13.228965940361,1532.68559919683,-91.2119625,39.9786775349858
1097,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,36,PCT COLORING,47,PCT DROPPING LEAVES,13,POOR,3.47,45382.0097241791,0.0,413.121348712737,0.0,25.55568635927,11.103802007742,1343.83504420016,-91.2119625,39.9786775349858
1098,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,37,PCT COLORING,70,PCT DROPPING LEAVES,32,VERY.POOR,3.4,44254.9440383025,0.104822837487794,382.417897093515,0.0,27.9826557194944,13.0551805916618,1527.97153985552,-91.2119625,39.9786775349858
1099,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,38,PCT COLORING,85,PCT DROPPING LEAVES,57,POOR,3.44,43119.3314613453,1.82674295425532,320.738345437867,0.0,31.875581949127,18.3180494987097,2127.74403620867,-91.2119625,39.9786775349858
1100,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,39,PCT COLORING,92,PCT DROPPING LEAVES,80,POOR,3.52,41984.3654398815,0.0014408233223395,322.905980790243,0.0,25.8358010134782,12.3558627847888,1490.22784926347,-91.2119625,39.9786775349858
1101,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,40,PCT COLORING,96,PCT DROPPING LEAVES,90,POOR,3.58,40859.2815576375,7.65480666844993,186.322783116867,0.0,24.7584111791123,16.375433473136,1886.8306239806,-91.2119625,39.9786775349858
1102,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,41,PCT DROPPING LEAVES,94,PCT HARVESTED,63,POOR,3.55,39753.9550108353,7.87257731365781,215.751762365833,0.0,20.8353143857467,11.3004939964723,1343.78424122218,-91.2119625,39.9786775349858
1103,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,42,PCT DROPPING LEAVES,98,PCT HARVESTED,77,NONE,0.0,38679.4491980749,2.33453418240663,288.187817154361,0.0,22.1443043408982,8.53159373164674,1134.54051056319,-91.2119625,39.9786775349858
1104,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,43,PCT HARVESTED,86,NONE,0,NONE,0.0,37648.4643781778,0.0410365107275054,221.955940664226,0.0,13.2769414367643,3.1121818194295,788.562413417122,-91.2119625,39.9786775349858
1105,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,44,PCT HARVESTED,92,NONE,0,NONE,0.0,36675.6210114326,0.111727517722022,247.941442862494,0.0,11.7864886092252,1.69212154068219,709.149871045472,-91.2119625,39.9786775349858
1106,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,45,PCT HARVESTED,95,NONE,0,NONE,0.0,35777.4858513538,0.418334721642506,225.707456501346,0.0,7.543932860098,-2.46124871222321,517.964023109068,-91.2119625,39.9786775349858
1107,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,46,PCT HARVESTED,100,NONE,0,NONE,0.0,34972.2680007198,5.48241852686937,188.864716058127,0.0,10.1766292579032,0.508196029660749,651.015927370049,-91.2119625,39.9786775349858
1108,2017,adams_illinois,ILLINOIS,138000.0,7688000.0,137500.0,6.89947368421053,47,PCT HARVESTED,100,NONE,0,NONE,0.0,34279.1074711698,0.0,248.206100466858,0.0,13.1428145062073,-1.79221612291574,550.164762380759,-91.2119625,39.9786775349858
1109,2018,adams_illinois,ILLINOIS,142000.0,8117000.0,136900.0,8.0878947368421,16,PCT PLANTED,0,NONE,0,NONE,0.0,47645.4127896425,0.0,477.522414083558,0.0,13.6981166370591,0.595054643704786,655.455490003874,-91.2119625,39.9786775349858
1110,2018,adams_illinois,ILLINOIS,142000.0,8117000.0,136900.0,8.0878947368421,17,PCT PLANTED,7,NONE,0,NONE,0.0,48679.9522275484,0.0,466.26834698102,0.0,20.3413158729888,6.20917030379224,960.403687208419,-91.2119625,39.9786775349858
1111,2018,adams_illinois,ILLINOIS,142000.0,8117000.0,136900.0,8.0878947368421,18,PCT PLANTED,29,PCT EMERGED,1,NONE,0.0,49657.4557604983,2.34585542915979,402.740917949681,0.0,27.3559323804164,12.8576030402288,1506.1535455907,-91.2119625,39.9786775349858
1112,2018,adams_illinois,ILLINOIS,142000.0,8117000.0,136900.0,8.0878947368421,19,PCT PLANTED,66,PCT EMERGED,24,NONE,0.0,50561.4895552561,1.69094780694663,427.942956094291,0.0,28.0752467498742,13.6698034807152,1567.77757041611,-91.2119625,39.9786775349858
1113,2018,adams_illinois,ILLINOIS,142000.0,8117000.0,136900.0,8.0878947368421,20,PCT PLANTED,81,PCT EMERGED,57,NONE,0.0,51373.9412856454,3.01207008067956,301.995398657382,0.0,26.5793780890729,16.3175084562519,1857.15238616502,-91.2119625,39.9786775349858
1114,2018,adams_illinois,ILLINOIS,142000.0,8117000.0,136900.0,8.0878947368421,21,PCT PLANTED,90,PCT EMERGED,75,EXCELLENT,4.03,52075.7059565287,2.10269639871419,374.777056798021,0.0,30.4780455740022,17.9023406047676,2005.37955811325,-91.2119625,39.9786775349858
1115,2018,adams_illinois,ILLINOIS,142000.0,8117000.0,136900.0,8.0878947368421,22,PCT PLANTED,94,PCT EMERGED,85,EXCELLENT,3.92,52647.7970895997,0.520594462274107,373.609052679487,0.0,31.2320396936515,19.8130531723258,2238.41913150786,-91.2119625,39.9786775349858
1116,2018,adams_illinois,ILLINOIS,142000.0,8117000.0,136900.0,8.0878947368421,23,PCT PLANTED,96,PCT EMERGED,90,EXCELLENT,4.02,53072.8164165875,0.944315608907231,440.245266323562,0.0,31.2228698716448,17.484096547851,1788.30640283167,-91.2119625,39.9786775349858
1117,2018,adams_illinois,ILLINOIS,142000.0,8117000.0,136900.0,8.0878947368421,24,PCT PLANTED,100,PCT EMERGED,93,EXCELLENT,3.95,53336.6151730198,1.40235285514916,386.159960909084,0.0,31.8390516967699,20.058504282029,2156.35876540222,-91.2119625,39.9786775349858
1118,2018,adams_illinois,ILLINOIS,142000.0,8117000.0,136900.0,8.0878947368421,25,PCT EMERGED,97,PCT BLOOMING,23,EXCELLENT,3.95,53429.8504188618,4.96023523569038,276.709272181336,0.0,28.6248390080911,20.2791242270924,2347.01896978639,-91.2119625,39.9786775349858
1119,2018,adams_illinois,ILLINOIS,142000.0,8117000.0,136900.0,8.0878947368421,26,PCT BLOOMING,44,PCT SETTING PODS,2,EXCELLENT,3.96,53349.1127067508,2.36733594660489,353.965138443169,0.0,30.5002126959661,20.505412891372,2208.13666019454,-91.2119625,39.9786775349858
1120,2018,adams_illinois,ILLINOIS,142000.0,8117000.0,136900.0,8.0878947368421,27,PCT BLOOMING,64,PCT SETTING PODS,21,GOOD,3.86,53097.3562704836,1.26270717920202,416.778548399428,0.0,31.3717417243298,19.7711747191695,2028.07522686353,-91.2119625,39.9786775349858
